id,text
65,"RT @bellbelaqq: TL gue campurr aduk jirr ada garam,hotel,safa msih lewat,konser,train to busan,sasaeng.astagaaa kaya sayurr lengkap bgt ada…"
66,"@saltyeasy @hittammm @injeolmies49 @tanyakanrl bukan cuma itu doang kak, safa minta maafnya di meja ijo, dikasi sanksi sama adek calon suami mbak 29 thn yg polisi, adeknya yg polisi, dosennya yg ketua partai golkar, juga ketua ham blablabla"
67,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
68,kasus safa ni kocak bgt 🤣🤣🤣🤣
69,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
70,"@anemone26_ @andikabp__ Kasian yang ngepost nya malah aku mah. Safa yang ngeledek orang lain aja sampe mau di bawa ke meja hijau. Dan udah pada sewa pengacara. Kapolda pun dibawa2

Apalagi ini, yang posting wjaah dia :( kapolri dan presiden yang bakal dia bawa kayaknya.

Rip yang posting :("
71,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
72,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
73,"RT @bellbelaqq: TL gue campurr aduk jirr ada garam,hotel,safa msih lewat,konser,train to busan,sasaeng.astagaaa kaya sayurr lengkap bgt ada…"
74,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
75,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
76,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
77,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
78,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
79,"kasus Safa kemaren beneran booming banget ya trnyata, tadi temen sekelas ku pada ngomongin tentang ini"
80,RT @99skets: safa space brantem sampe ngancem lapor polisi satu sama lain coba lu lapor pas ditanya perkara apa lu jawab perkara kpop palin…
81,"Safa emang salah jir, mbak-mbak itu juga membela kebenaran tapi dengan cara yang agak freak sih imo(?)"
82,"RT @mazzini_gsp: Pak Jenderal @ListyoSigitP, nanti kalau ada laporan ke Polisi atas nama Safa, kaga usah diladenin pak 🙏🏻"
83,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
84,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
85,"RT @mazzini_gsp: Pak Jenderal @ListyoSigitP, nanti kalau ada laporan ke Polisi atas nama Safa, kaga usah diladenin pak 🙏🏻"
86,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
87,@Cooricooo Nunggu didatengin safa sm pak kapolda ini akuuu
88,wkwkwkw ngakak banget baca Rep nya Safa. Ini keknya pada ga tau ya masalah inti kenapa Safa bisa sampe dimasukin ke space
89,"safa jadi topik gibahan dikantin kampus tadi wkakaka, kayanya disebelah gua angkatan senior si :"""
90,Wah @MafiaWasit melewatkan war Kpopers vs Safa
91,"RT @narniaaaa00: Kpopers sekarang lagi pada huru hara, pertama gara2 Safa, kedua fans dreamies yg pd dtg ke bandara, ke tiga Heechul di san…"
92,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
93,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
94,"@__p__009 @igotsaf Begini. Menurut orang lain cuitan Safa terkesan biasa tapi tidak bagi mba 29, tapi kenapa mba 29 di gempur sebegitu hebohnya dan kesalahan Safa terkesan biasa, perbedaan sekecil apapun jgn memvalidasi 🙂 ke 2 nya salah tapi kamu lihat kan yg di ramai di benci hnya mba 29"
95,safa siapa si anjir :'))
96,RT @henderyitb: allobank : makasih safa pengalihan isunya
97,"@igotsaf Sering banget ngeliat haters, pas lagi minta maaf tetep di rujak. Di kasus safa bahkan dia di ospek senior di space 🤣

Btw, safa, kamu bakal bertumbuh dewasa kok, dan ngerasa lucu dengan kasus ini, smg kamu jd orng yg lebih baik ya. Ntar kalau umur 29 tahun, jangan kek mb flower"
98,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
99,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
100,RT @navymark7: Ngerti ga knp Safa yg emang salah karena hatespeech malah ketutup sama kocaknya Sabrina dan Berflowerrr tuh? Karena urusan S…
101,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
102,"Si tolol tolol yg respect sama ngedukung Safa mending diam deh

Safa jg kpopers jirrrr udah deh mending diem aje dripada gobloknya kliatan beud"
103,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
104,"Bukan mau memancing keributan. Tapi serius deh, itu konten kreator kalo pada g tau masalah safa dan mbak2 29th nggak usah ikutan, jatohnya kalian memperkeruh keadaan, lagian juga sebagian dari kalian g tau permasalahnnya😭"
105,RT @navymark7: Ngerti ga knp Safa yg emang salah karena hatespeech malah ketutup sama kocaknya Sabrina dan Berflowerrr tuh? Karena urusan S…
106,@mariachrisrini Safa bukan anak kecil?
107,sofa safa sofa safa sampe lupa kalau mingdep sebong kambek🙂☝🏻
108,@seuncg Main.. pngn ketemu sama safa/? Ehhhh .g
109,"RT @narniaaaa00: Kpopers sekarang lagi pada huru hara, pertama gara2 Safa, kedua fans dreamies yg pd dtg ke bandara, ke tiga Heechul di san…"
110,"Kalo kata gua mah ya, kalian yang buat kasusnya safa sama mbak-mbak itu makin viral jirrrr padahal mah kalo ga di up juga biasa aja itu kasus"
111,BAHAS SAFA GUA BLOK ANJ
112,"@actorjinwin safa vs mbak2 berflower, anjirlah. lawak bener 😂😂"
113,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
114,RT @navymark7: Ngerti ga knp Safa yg emang salah karena hatespeech malah ketutup sama kocaknya Sabrina dan Berflowerrr tuh? Karena urusan S…
115,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
116,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
117,ini gue dngerin space safa kan.. kok dia kek baca gt seh diawal😭
118,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
119,"RT @kinderorchestra: safa dibenci kpoppers, tapi flower dan sabrina dibenci satu indonesia. padahal sebelum space semalem yang kelihatan je…"
120,"@bobataro12k @sabrina2322_ Toh si Safa jg kan udh mengakui dan minta maaf, dan ya jujur agak lebay sih aku denger spacenya. Kek apa sih anjir sampe mau dibawa ke ranah hukum cuma karena masalah bela idol. Dah tau, citra anak KPop tuh jelek banget, ini lagi malah bertingkah yaa kan jadi semua kenapa asuww"
121,"@deeRahmawati Safa tuh kenapa sih, sis? Aku males nyari tau lebih dalam 😅"
122,RT @henderyitb: allobank : makasih safa pengalihan isunya
123,RT @99skets: safa space brantem sampe ngancem lapor polisi satu sama lain coba lu lapor pas ditanya perkara apa lu jawab perkara kpop palin…
124,RT @plastikmicin: Level santuy Safa adalah cita-citaku untuk menghadapi kerasnya dunia kantor
125,"RT @brillieshot: stop jokin about garam’s scandal won’t you? stop pake template kasusnya safa kmrn???? this is serious matters, the victim…"
126,"RT @kinderorchestra: safa dibenci kpoppers, tapi flower dan sabrina dibenci satu indonesia. padahal sebelum space semalem yang kelihatan je…"
127,"@_futarisaison adhh ketinggalan..
 Safa itu umur berapa y"
128,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
129,"@budaqburuh Ya kan emg safa ga salah, kpopers lainnya aja yg lebay🤣"
130,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
131,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
132,"@igotsaf respek respek kontol, kalau gatau mah diem aja. btw thankyou safa udah minta maaf, semoga lo beneran minta maaf dan ga ngulangin lagi"
133,RT @99skets: safa space brantem sampe ngancem lapor polisi satu sama lain coba lu lapor pas ditanya perkara apa lu jawab perkara kpop palin…
134,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
135,Safa space ini wtf banget wkakakak
136,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
137,@bagusacsr emg si safa ini ngatain apa ya ke jaem sm renjun?
138,@sintaseyo @tanyakanrl Mending kakak jelasin ada apa dengan Safa?
139,YaAllah TL gw isinya kisruh Safa sama mbaq2 dimsun   ini brita2penting pd ilang... Ngk d baca tpi gw penasaran.
140,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
141,RT @99skets: safa space brantem sampe ngancem lapor polisi satu sama lain coba lu lapor pas ditanya perkara apa lu jawab perkara kpop palin…
142,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
143,RT @igotsaf: hai this is safa! maaf untuk kekacauannya semalam gw beneran gak tau space itu yg dengerin sebanyak itu gw cuma fokus dengerin…
144,@DugathBPS @txtdrimedia @yol_twt oh ini si Safa
145,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
146,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
147,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
148,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
149,timeline bnr2 oenuh dgn safa
150,"@manusia_kumal Tadi lewat yg mandang sblh mata org grgr suka kpop doang, trus grgr mslh safa lagi trending jadi ajang buat org2 kyk gitu makin2 jadi. Belom lemes otot aku nya ni gabisa becanda dolo"
151,gw lebih milih kasusnya garam daripada safa ama mba flower :)
152,"Sumpah nih orang pada kenapa ya? Buka twitter bikin pusing semua, garam sama safa ini kenapa?? Mereka temenan kah??"
153,NGAKAK BGT KNP MAMAKU NANYA NANYA SAFA YAALLAH
154,RT @flamehanie: @kesejinan Ntar jadi film judulnya “safa dan hukum”
155,"RT @kinderorchestra: safa dibenci kpoppers, tapi flower dan sabrina dibenci satu indonesia. padahal sebelum space semalem yang kelihatan je…"
156,@daizzey Klo yg masalah Safa emang lumayan seru sih tapi klo yang garam aku gak terlalu tau
157,Safa Safa ni apesi ganggu bgt
158,@Shafamamahbawel Iya ya.. photo terbaru ya Mbak Safa?
159,GUE SEKANTOR (lawfirm) DENGERIN SPACE SAFA ITU TERUS KITA SEMUA NGAKAK SAMBIL NGOMONG “SI PAHAM BANGET HUKUM” 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
160,RT @navymark7: Ngerti ga knp Safa yg emang salah karena hatespeech malah ketutup sama kocaknya Sabrina dan Berflowerrr tuh? Karena urusan S…
161,bisa2nya kasus safa masuk pisb 😌
162,"RT @narniaaaa00: Kpopers sekarang lagi pada huru hara, pertama gara2 Safa, kedua fans dreamies yg pd dtg ke bandara, ke tiga Heechul di san…"
163,@rrrumpang safa kenyang dong jadinya
164,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
165,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
166,"RT @AryaNovrianus: Safa kamu jangan macem-macem ya.. Bapak saya itu Komandan tertinggi Revolusioner, Kakek saya Laksamana Madya Marine, Kak…"
167,Will the kinpuri space be nonstop from 16:00-19:00 or?? Ini mau nyaingin safa space durasinya? 😂
168,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
169,"bcs anak trejo lagi liburan jadi yg mampir lewat tl masalah safa lah, kader golkar, konser nct dream, sampe garam juga nyampe sini 🥲"
170,@ArdeaPramesty1 jadi si safa ini ngehate idolnya mbak flower trus ceritanya lg disidang
171,Operasi kali ini kolaborasi ners-dokternya ngomongin safa yaamponn 😭😭
172,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
173,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
174,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
175,safa yg aku kenal emg sering bikin ribut wkwkw
176,@collegemenfess Analisis sentimen kasus safa dan mbak bunga
177,males bgt disini tl nya masih safa safa padahal udah ku tinggal dri kemarin 😭
178,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
179,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
180,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
181,"@euphoriaahn ih tp emang aura lu anjir kek gabisa dideketin hngh /tubuhmengerut ༼ಢ_ಢ༽

Hater b4stian tlg jauh2🙏🏻  jan sampe lo jadi safa kedua terus dikatain ""maaf dann kalo ksar tp lo kntl bgt ajg""(;´༎ຶД༎ຶ`)(;´༎ຶД༎ຶ`)(;´༎ຶД༎ຶ`)"
182,RT @fajartujuhbelas: yang safa lakukan sudah benar yaitu menghancurkan b e r h a l a
183,"RT @narniaaaa00: Kpopers sekarang lagi pada huru hara, pertama gara2 Safa, kedua fans dreamies yg pd dtg ke bandara, ke tiga Heechul di san…"
184,@lemondemark_ @nanaayytx @jenoinvienna @nctzenbase Banyak kok yang nge-share record nya. Cari aja di #/safa
185,"RT @kinderorchestra: safa dibenci kpoppers, tapi flower dan sabrina dibenci satu indonesia. padahal sebelum space semalem yang kelihatan je…"
186,RT @oolatte: SUMPAH GUE SAMPE BISA NGERANGKUM MASALAH SI SAFA INI WKWWKWKWKKWKWKW
187,@virnadythav Ih asli siah. Akuge dengerin spacenya gara2 kepo org tl bahas si safa :( pekteh nya mana lah komedi gratis wkkw
188,"RT @bajayakajay: Gara-gara kasus Safa, jadi banyak yang menggeneralisir kalo di balik akun ava korea itu orang-orangnya ngga banget.

Padah…"
189,"Oalah jadi si antis2 yang memanfaatkan keadaan buat nyerang kpopers ini gatau toh kalo safa masuk golongan kpopers yang fanatik awoakwoawoo. Kasian ya, ikut2an doang tapi gatau apa2☹️"
190,"Astaga ini masalah safa rame bener dah, sampe temen yg bukan kpopers aja pada rame di ig :)"
191,RT @bonnuxxy: @injeolmies49 @tanyakanrl Safa ketikannya naudzubilah tp bisa dibilang sepele. Karna tinggal mass report masalah kelar. Beda…
192,RT @99skets: safa space brantem sampe ngancem lapor polisi satu sama lain coba lu lapor pas ditanya perkara apa lu jawab perkara kpop palin…
193,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
194,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
195,"@lemondemark_ @nanaayytx @jenoinvienna @nctzenbase Topik Safa ini sempet trending. Nah Safa ini ngehina renjun sama jaemin. Terus ada mbak flower yang space sama Safa, dia ngaku kalo dia aktifis ham dan banyaklah. Nah, dia bilang mau mindahin ortunya Safa yg polisi buat ditugasin ke Papua."
196,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
197,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
198,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
199,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
200,"Inget jg mbaknya umur udh mau 30, lebih dewasa lagi nanggepin semuanya.. Ini cm masalah idol kpop lho, jangan ke kanak²an
Gk cuma safa aja yg nunjukkin ujaran kebencian masih ada orang² yg lebih jahat lagi ke idol kita
Kl nemu kek begituan, langsung mass report atau lapor sm aja"
201,@odysti_ kalo penasaran cari thread ‘Safa’ kaaaa🤣
202,"Rame banget ya berturut-turut gini. Sidang di Safa, kasus bully, fans gila yang mengusik ranah pribadi seleb yang datang ke indo."
203,@fauziahdiobaa @99skets ini pd umur brpsi yg lawan si safa?
204,"RT @kinderorchestra: safa dibenci kpoppers, tapi flower dan sabrina dibenci satu indonesia. padahal sebelum space semalem yang kelihatan je…"
205,Kocak juga kejadian Safa ini
206,"@wlnh_r00 Dari sini kita bisa melihat umur beneran cuman angka, ngga bisa jadi tolok ukur dewasanya seseorang. Pas dengerin rekamannya antara pengen ketawa atau kasian sama si safa eh ternyata netizen balik ngebully mbak flower"
207,"gilak, salut sih sama safa, di usia semuda itu terus dikeroyok segitunya masih bisa tenang dan menanggapi dengan kepala dingin banget. dan dia juga lebih paham hukum, curiga banget dia sebenernya malah mahasiswa hukum 😂😂
what a plot twist kalo beneran gitu"
208,"@mas_pra_ emang sih yang cewe ini salah banget tapi kalau kakaknya ngeliat kelakuan safa-safa sebelumnya juga pasti ga akan mungkin lebih pro kesafa, soalnya mereka berdua emang udah sama-sama keterlaluan. safa keterlaluan dalam hal lain dan yang 29 tahun ini keterlaluan dalam hal lain jg"
209,"wkwk apaan si kocak bgt yg belain safa???
si flower juga kocak bgt asli, ni orang 2 tu salah oy ngapain di bela ato respect, yang satu ketikan jahat banget yang satu juga ngerasa punya power, kocak bgt tolong."
210,"RT @brillieshot: stop jokin about garam’s scandal won’t you? stop pake template kasusnya safa kmrn???? this is serious matters, the victim…"
211,"@palpalepalple_ @LazyFaa @igotsaf Mjb, apalagi banyak normies yang malah respect ke si Safa ini, pake capt seolah-olah Safa berani krn ngelawan kpopers (yg pdhl dia juga kpopers). Plis gw ngakak dr tadi liat komenan di sini😭😭"
212,RT @bonnuxxy: @injeolmies49 @tanyakanrl Safa ketikannya naudzubilah tp bisa dibilang sepele. Karna tinggal mass report masalah kelar. Beda…
213,"@igotsaf Safa, kalo ada perusahaan yg buka loker trus krit nya mampu bekerja dibawah tekanan langsung apply aja ya, gausah wawancara lgsg di acc langsung kerja gaji diatas umr"
214,RT @bonnuxxy: @injeolmies49 @tanyakanrl Safa ketikannya naudzubilah tp bisa dibilang sepele. Karna tinggal mass report masalah kelar. Beda…
215,"RT @FitraRa46826782: @igotsaf Semangat safa, berkat kamu saya jadi tau bahwa diluar sana masih ada orang yang lebih goblok dari saya, ARIGA…"
216,"RT @badutkenyal: Kumpulan space safa, karna perlu dikenang dalam sejarah:

A thread🙏🏼"
