id,text
1499996318911111169,"Social media is a bit tricky but the key is in patience. I know it's easier said than done

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
1499996187742851075,"Ngerrrii banget tiap hari korban berjatuhan tidak ada solusi yang diambil 😌
#Papua"
1499995955852038146,"@ABSetyono @kemkominfo Semoga Papua bisa segera terlepas dr KKB KST dan sejenisnya!
@kemkominfo @PlateJohnny"
1499995881268858883,@dr_koko28 @tempodotco Mau membunuh berapa banyak pun namanya sodar a Dudung  ya biarin ajalah.....kecuali di Papua ya masang baleho habib baru mendidih tuh darahnya....hahahahahahahahahahaahhahahahahah
1499995697302884352,"@kangmul58 @denni_sauya Kita kirim yok, tek tek an ongkos komnas ham ke sana. Ben aja kerjaan ke Papua sana"
1499995120053387267,"@iftah23 Itu pengalaman dulu hehe,
Kalau sekarang ada juga yang disuka tapi orangnya sedang kerja di Papua.

Jauh dimata dekat dihati"
1499995074142543874,Liat berita yg Papua kmrin sedih bangettttt
1499994392869974018,"They make you sign an NDA before you can enter Papua New Guinea, never heard shit about that place"
1499993697005547520,"@Piotr81590049 @JacekPiekara Zacznij wyliczankę od Niemiec, bez nich Chiny, Indie, a nawet Papua Nowa Gwinea nie mają sensu."
1499993688541646848,"@tvOneNews TNI - Polri berguguran di Papua,,"
1499993351189581825,@CNNIndonesia KKB itu seperti orang gila lebih kecil dari teroris yang lain cuma yang kejar kehabisan bekal naik gunung. Andai saja pahlawan penumpasan PKI masih ada pasti Papua aman dan merdeka.
1499993300031655936,"@Jatosint alias jangan suudzon mulu elah 

sudah bagus ada itikad baik dari Pusat mau membangun Papua supaya menjadi lebih baik lah ini pada dihabisi 

belum lagi jari-jari SJW yang mengatasnamakan HAM, tapi menormalisasikan kekerasan, terlebih terhadap sipil."
1499992822254301185,@tvOneNews Latihan terus perang lawan Teroris di Papua kapan?
1499992413850718208,"@DonAdam68 Makin jelas bagaimana SDA dibagi2 oleh mereka.
Katanya bisa beli freeport, ternyata bagi2 tambang  nikel di Sulawesi dan Maluku, Bouksit di Kalimantan dan Emas di Papua ke Asing."
1499992276491194370,"@angelina_jolie_movie_nude

@vyah1zuev

@vyah1zuev
 papua"
1499992236595216385,"Ga perlu menjudge Rusia berlebihan jg, sejarah tanpa Rusia Indonesia sulit mengambil alih Papua dari tangan Negara2 sekutu. Dan jg gak perlu menjudge Ukraina, Krn ia jg dirugikan.

Indonesia cm perlu memperkuat pertahanan Negara &amp; menghindari segala kerugian fatal."
1499992214591930370,"Menurut saya sbg masyarakat. Negara lemah , tdk punya kekuatan dan tidak  memberantas KKB di Papua termasuk tidak tegas thdp negara lain yang ikut campur kedaulatan bangsa ini, lambat laun akan tjd babak kedua lepasnya Papua spt Timor Leste krn hasutan dr negara lain a/nama  HAM"
1499991681890160642,@utunSikumbang Salam dari Madura untuk semua Saudara Papua
1499991259934760961,"@Rori_AbuSyakira @__Sridiana_3va Ini manusia sudah dikenal dari Aceh sampai Papua, kemana penguasa, kesitulah dia, ga punya pendirian @ruhutsitompul 🤣"
