id,text
15,RT @elleanor12: @Ronnie_Rusli @sibatucadas Tdk usah di AS tuh saham telkom di GOTO ambruk itu juga pasti sudah dianalisa bussiness plan nya…
16,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
17,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
18,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
19,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
20,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
21,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
22,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
23,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
24,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
25,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
26,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
27,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
28,"RT @NephiLaxmus: Trilyunan mengalir: Tekom -&gt; Telkomsel -&gt; Goto.
Dibungkus skema-skema investasi rumit bagi awam. 
Ada kakak adik satu di b…"
29,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
30,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
31,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
32,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
33,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
34,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
35,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
36,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
37,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
38,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
39,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
40,"RT @rakhmatdody: @PDemokrat Eaaaaaa, Eric Tohir kesandera GOTO"
41,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
42,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
43,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
44,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
45,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
46,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
47,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
48,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
49,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
50,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
51,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
52,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
53,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
54,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
55,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
56,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
57,"RT @MissKoral: Utas Lanjutan Yaa
Dari 
Agustinus Edy Kristianto

Baiklah. 

Saya akan buktikan lagi bahwa apa yang saya tulis tentang Telko…"
58,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
59,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
60,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
61,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
62,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
63,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
64,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
65,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
66,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
67,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
68,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
69,"RT @MissKoral: Utas Dari 
Agustinus Edy Kristianto

Saya buat lebih sederhana permasalahan Telkomsel-GOTO agar semakin banyak orang turut b…"
70,"RT @NephiLaxmus: Trilyunan mengalir: Tekom -&gt; Telkomsel -&gt; Goto.
Dibungkus skema-skema investasi rumit bagi awam. 
Ada kakak adik satu di b…"
71,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
72,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
73,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
74,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
75,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
76,"RT @Saham_fess: Akumulasi rugi GoTo per 30/09/2021 capai Rp69 triliun, tahun ini masih akan rugi. Kemungkinan besar shm! GoTo masuk saham G…"
77,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
78,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
79,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
80,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
81,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
82,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
83,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
84,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
85,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
86,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
87,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
88,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
89,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
90,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
91,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
92,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
93,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
94,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
95,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
96,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
97,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
98,"RT @K1_7123J0: menjabat itu dibayar negara dari duit rakyat.... Lha kok abuse , korupsi , nggarong ....kerjaan kaga ada yg bener hasilnya.…"
99,"RT @OnlyFrens: Ketika ada kasus Korupsi Asabri, Jiwasraya, Bansos, Minyak Goreng, GoTo dll selalu muncul narasi Radikal radikul.

Biang ker…"
100,"RT @HeriSuwondo2: Sedang viral khabar Telkomsel beli saham GOTO senilai Rp 6,2 T rugi hampir 1 T krn harga saham perusahan tsb anjlog. Telk…"
