id,text
26,"@euphoriaahn ih tp emang aura lu anjir kek gabisa dideketin hngh /tubuhmengerut ༼ಢ_ಢ༽

Hater b4stian tlg jauh2🙏🏻  jan sampe lo jadi safa kedua terus dikatain ""maaf dann kalo ksar tp lo kntl bgt ajg""(;´༎ຶД༎ຶ`)(;´༎ຶД༎ຶ`)(;´༎ຶД༎ຶ`)"
27,@lemondemark_ @nanaayytx @jenoinvienna @nctzenbase Banyak kok yang nge-share record nya. Cari aja di #/safa
28,@virnadythav Ih asli siah. Akuge dengerin spacenya gara2 kepo org tl bahas si safa :( pekteh nya mana lah komedi gratis wkkw
29,"Oalah jadi si antis2 yang memanfaatkan keadaan buat nyerang kpopers ini gatau toh kalo safa masuk golongan kpopers yang fanatik awoakwoawoo. Kasian ya, ikut2an doang tapi gatau apa2☹️"
30,"Astaga ini masalah safa rame bener dah, sampe temen yg bukan kpopers aja pada rame di ig :)"
31,"@lemondemark_ @nanaayytx @jenoinvienna @nctzenbase Topik Safa ini sempet trending. Nah Safa ini ngehina renjun sama jaemin. Terus ada mbak flower yang space sama Safa, dia ngaku kalo dia aktifis ham dan banyaklah. Nah, dia bilang mau mindahin ortunya Safa yg polisi buat ditugasin ke Papua."
32,"Inget jg mbaknya umur udh mau 30, lebih dewasa lagi nanggepin semuanya.. Ini cm masalah idol kpop lho, jangan ke kanak²an
Gk cuma safa aja yg nunjukkin ujaran kebencian masih ada orang² yg lebih jahat lagi ke idol kita
Kl nemu kek begituan, langsung mass report atau lapor sm aja"
33,@odysti_ kalo penasaran cari thread ‘Safa’ kaaaa🤣
34,"Rame banget ya berturut-turut gini. Sidang di Safa, kasus bully, fans gila yang mengusik ranah pribadi seleb yang datang ke indo."
35,@fauziahdiobaa @99skets ini pd umur brpsi yg lawan si safa?
36,Kocak juga kejadian Safa ini
37,"@wlnh_r00 Dari sini kita bisa melihat umur beneran cuman angka, ngga bisa jadi tolok ukur dewasanya seseorang. Pas dengerin rekamannya antara pengen ketawa atau kasian sama si safa eh ternyata netizen balik ngebully mbak flower"
38,"gilak, salut sih sama safa, di usia semuda itu terus dikeroyok segitunya masih bisa tenang dan menanggapi dengan kepala dingin banget. dan dia juga lebih paham hukum, curiga banget dia sebenernya malah mahasiswa hukum 😂😂
what a plot twist kalo beneran gitu"
39,"@mas_pra_ emang sih yang cewe ini salah banget tapi kalau kakaknya ngeliat kelakuan safa-safa sebelumnya juga pasti ga akan mungkin lebih pro kesafa, soalnya mereka berdua emang udah sama-sama keterlaluan. safa keterlaluan dalam hal lain dan yang 29 tahun ini keterlaluan dalam hal lain jg"
40,"wkwk apaan si kocak bgt yg belain safa???
si flower juga kocak bgt asli, ni orang 2 tu salah oy ngapain di bela ato respect, yang satu ketikan jahat banget yang satu juga ngerasa punya power, kocak bgt tolong."
41,"@palpalepalple_ @LazyFaa @igotsaf Mjb, apalagi banyak normies yang malah respect ke si Safa ini, pake capt seolah-olah Safa berani krn ngelawan kpopers (yg pdhl dia juga kpopers). Plis gw ngakak dr tadi liat komenan di sini😭😭"
42,"@igotsaf Safa, kalo ada perusahaan yg buka loker trus krit nya mampu bekerja dibawah tekanan langsung apply aja ya, gausah wawancara lgsg di acc langsung kerja gaji diatas umr"
43,"Ada hiburan lagi ga, selain safa space😀"
44,@harjisito Apa Jinan Safa? 😁
45,"paling paling setelah safa deak, entar juga bikin akun baru dengan nama baru buat ngehate renmin🙄"
46,eh mslh safa kmrn jd rame bgt ye
47,Dari kasus safa gw sadar kalo diluar sana masih  banyak orang yang makin tua makin goblok:(
48,walaupun tweetnya problematik ternyata bahasa inggrisnya safa bagus
49,@igotsaf terimakasih safa berkat kamu jd aku tau ternyata fans agnesmo tidak seburuk itu
50,"and then buat masalah mbak 29 tahun itu beda lagi, jgn cuma karna keanehan mbak 29 lo jadi mengabaikan kesalahan yg udah si safa buat, kalo lo masih pada belain si safa itu artinya lo menormalisasikan hate speech ke orang lain karna lo malah mengabaikan dia, bukannya negur"
51,"@rahmadilaizza_ @annisaelfhazaaa Iku kpopers gabut ceritane dil, mb berflower umur 29 dan safa iki bocil, nah si bocil ceritane ngejek si na jaemin dan huang renjun nct dream gtgt deh trs yawes kesebar trs di gawekno space ndk twitter, lah ngakak e mb berflower iki sampe kate gowo2 ng meja hijau gt deh🥲🙏😃🤌"
52,"@collegemenfess yang masih hangat, masalah safa kemarin?"
53,@BuyaUdin @imanmusri @zuzuchengkal_ safa lowo
54,Safa nih sapa lagi?
55,"@viewjpeg61 @igotsaf Dia kpopers :v malah masuk kategori toxic fans. Ah klo gue pribadi ga nganggap Safa sebagai FANS, soalnya dia tidak mencerminkan seorang fans"
56,"kalo fandom kpop mau ngelaporin Safa ke polisi, itu Safa kagak usah takut. suruh yang ngancem bikin laporan yang bagus, kalo bisa dipigura. kalo ngomong depan gua tu yang ngancem lapor, gua sentil limpanya"
57,safa emang salah kok tapi kenapa malah jadi mengintimidasi safa bareng-bareng.. lagian yang safa bilang bener loh kalo emang mau nuntut itu bukan haknya mereka malah di space di “LAHH”in padahal mah emang bener si safa kan mereka bukan siapa-siapa
58,"Ni konten kreator TT kenapa jadi pada bahas safa n mbak2 29 tahun dah, biasanya juga bahas ukraina rusia"
59,@sluluplup saya bukan safa 🤣
60,"@eliensh Sumpah sih emang
Na aja denger reviewnya malah gagal fokus
Kaga ada mikir2 safa
Kepo ini safa ngehate apa jd diserbu org aja engga
Sumpah jd gagal fokus gitu,hahahahaha

Tp beneran suaranya tuh meyakinkan sih umur 29an
Kayak dewasa gitu,wkwkwkwkkw"
61,"Lama2 gue muak, gara2 pembahasan Safa kemarin semua pada compare seolah2 mereka itu yg terbaik. Seolah2 zaman mereka itu yg terbaik. Bullshit. We just live in differenr era. Don't act like a super. U fool."
62,"@sbyfess jare NCTdream, ben koyok safa"
63,"@Yeti72899174 @igotsaf Karena banyak kpop fans waras yang menganggap ciutan Safa itu normalnya bocil toxic pemecah belah fandom. Kenapa? Kasusnya banyak, dan bukan cuma ini. Banyak d komentar yt,ig,dan twt. Jadi orang² lebih berfokus ke emak2 29 thn, yang justru menyeret hal² d luar 'yang seharusnya'."
64,Safa kenapa sih? Dah lama nggak ketemu sama Marwah pasti.
65,safa siafa sih
66,"Safa safa safa mulu
Safa sih lo?"
67,"oiii safa!!!! ayah saya tentara, adik saya polisi, kakak pacar saya kapolda, dosen saya kader golkar. saya? sappoll!!"
68,"dilihat dari kasus safa , segala yg berlebihan itu tidak baik wkw"
69,"@oolatte jujurly aku gatau sepenuhny mslh tentabg si safa itu but kek "" saya perwakilan dri jamein dan huang renjun blalablaa"" mau ngakak aj, nct dream itu idol gesseu jdi ga heran ada yg hate or kagak, Tinggal diemin aja susah banget dah, enjoy aja cmiw"
70,pas dia ngomong gtu gue kaget anjritt tpi ngakak juga😭😭😭 kyk kaget nya biasanya dia klo gw nonton yg bgtu pasti ama dia dikata²in tpi ini dia malah ngomong bgtu trus sampe dia keluar kamar masih aje ngata²in safa ama sabrina😭😭😭😭😭
71,"Kata gua mah ini non kpopers di Rep tweetan Safa lebih bego dari pada mbak 29 tahun. Padahal tweet paling atas tuh udah ada tulisan ""menghina idola saya sendiri"""
72,"safa dan berflower gengs sama2 problematic.
bedanya cuma yang 1 masih abg, yg lainnya si paling mamak

sekali lagi, ORANG-ORANG PADA KENAPA SIH????"
73,"Yang bikin lucu soal kasus Safa ini adalah....

Guru sama Dosen PNS mana bisa jadi kader partai Cok!!!"
74,"Setelah mengamati dan mendengar cuplikan space safa, nctdream dll. GUA TIM SAFA WOY!!!!!!!!! 🤣🤣🤣"
75,LORD SAFA.  Nama Legendarisnya patut untuk diabadikan jadi nama jalan
76,@imdelicous “safa lo k**tol bgt sumpah”
77,"harus nya gua galau merana gara gara allobank lah ini malah masih bacain komenan di akun safa awoakowkwkwkwkwkwkwk gatau kenapa tetep gaada rasa kasian sama dia tapi ga membenarkan sikap sab, flower dkk juga"
78,"ini masalah si safa jadi kemana mana masuk tiktok lah, masuk berita lah, orang orang yg ga tau masalah aslinya kebanyakan pada muja muja, ngebelain si safa eh anjir inget dia hate speech sama orang bahkan kesalahan udah fatal bgt, dia udah mengakui jadi udah plis jgn latah lagi."
79,@harjisito Kalo Azizi Safa gimana gan?
80,"@tvindonesiawkwk Ga ngerti lagi, mending gue masuk space nya safa lebih bermanfaat"
81,"Kasus safa semakin lama malah jadi ajang pembullyan, i know mbaknya emang halu ngaku emaknya dreamis tapi bukan berarti kalian mempermalukan mbaknya. That's not funny anymore."
82,"GARA2 SAFA SAMA KASUS BULLY, TL GUE JADI GA MUNCUL YG BAHAS KEP1ER THE BOYS. ANJ"
83,@criminace lah dari sini malah safa nya yang keliatan lebih dewasa
84,"@Boboomye @bangchanwibu Safa emng salah karna toxic, tp kek nya lebih keliatan tolol nya yg nuntut dia"
85,"@sechenng @gitaaaayuuuu @orscientist @bapakesabiq @oohalien Dia juga bongkar privacy bapaknya si safa, doxxing, ngancem ngancem, bully minors, giliran dirujak aja pipasipipasi kontol"
86,"@moawayanto YA ALLAH WKWKKW AKU JELASIN PAKE BAHASA BAYI YAAA 

kalau mau gampangnya sih si safa ini ngehate member ensiti exclude jeno doanggg pokoknya yang booming tuh renjun jaemin yang di hatee nahhh abis tuu malah dibawa bawa ke space diancam bakal dipidana dibawa ke polisi gitu 😭😭😭"
87,grgr safa tl gua isinya nct semua:)))
88,Setidaknya mbak safa yg ngetweet jahat ni berani minta maaf.. ngga kayak...
89,"@kamidaya_ @rtriayu_ lu udah denger part yg ""are you crazy safa? I hate you~"" blm to? wkwk"
90,"safa masih trending aja dah, bangun tidur di luar juga masih ujan aja, dahlah kagak mandi sore ini"
91,"Space safa dimarkah dulu, nanti didengerin wkwkw"
92,"TOLONG KASI TAU SAYA, SAFA SAMA SI FLOWER KENAPA DAH?

W GATAU APA APA ASLI 😭"
93,"@Decksuite @nanaayytx @jenoinvienna @nctzenbase Mjb, sorry dong shshsh safa tuh kenapa deh aku aga jarang buka twt soalnya shshsh"
94,@tanyakanrl Fasnsnya ngehate safa pake power abussive. Tingkaynya kek bocah pdhl 29 thn
95,"@potattooed Saya safa, 29 tahun."
96,"@apkpremivm @ChalobahSzn @nom_nomgurl that's why lebih byk condong ke safa krn masalah safa tu soal attitude personal. blm lagi age gap mrk yg kek lu pada uda pada gede kok masalah hate speech gini bisa sampe kesana kemari, malu maluin umur ae"
97,"Woiii ini knp malah pada berterimakasih sama si safa??! 
Die ni yg mulai the WHoLE problem. 

Yg non kpop jg knp pada sotau anjir kesel gw"
98,"@karinaoutsoId SAfa😡saya😜ini🤔perwakilan🤓na jaemin🤧dan😅huang renjun😫saya🤟🏻sudah😉panggil😎advokat 🥑saya😕untuk😓bawa😫kasus👹ini😥ke🧐meja hijau🤑kamu👿jangan🤬macem macem💩

maaf😇safa😤kalau😀kamu😓masih😴macem macem😨saya🥰juga😏akan😣nyewa😓 pengacara🥶asli🐒"
99,"@skqvsky @oohalien Liat noh, privacy bapaknya si safa, knp lu diem aja mbak mbak hyunk"
100,"@igotsaf gua trima prmntaan maaf lu tapi please jgn menormalisasikan org"" yg suka hate speech. Dan buat yg blg ""smngat safa blalalal"" lu kgk ad jauh bdanya sma mereka² smua."
101,@igotsaf walah ternyata banyak yg ngira safa ini bukan kpopers
102,let safa and berflower sink. skrg nyimak drama hybe vs yoo dan DUI kim saeron yg kang daniel keseret juga 🤪
103,@zuzuchengkal_ @dirhammett Safa Kiri Adab
104,Sumpah ya w kira Safa apaan setelah w cari tau ah elah ternyata ribut antar fans K-Pop -_-
105,Bacoooot bgt nih locals yg sengaja pake masalah si safa safa itu buat ngedrag kpopers padahal namanya fanatisme mah di mana juga ada. Pokok e semuanya masih lucu sebelum locals ikut-ikutan hWEKKKK
106,"@apkpremivm @ChalobahSzn @nom_nomgurl dua duanya salah tp safa tu 'cuma' hate speech sdgkan flower dkk tu ramean bully bocah, abuse of power, jelekin instansi (krn dia gmg seolah bisa nurunin pangkat org pake ordal), rasis ke daerah (seolah dipindahin ke papua=turun jabatan), bawa nama partai, bawa aktivis ham,dll."
107,"Ini kenapa non kpopers pada bilang Safa melawan ras terkuat di bumi, padahal mah Safa sendiri kpopers 🤣🤣🤣 mana sebagian ada yang ngira Safa ini mbak mbak 29 tahun"
108,"@nahceahkram @bearreu_ mjb kak, yang mau laporin polisi duluan si Safa?"
109,"Ternyata para wibu masih lebih baik ketimbang kpopers. Dari orang"" yg ku kenal para wibu ketika waifu nya di kata""in lon*e, waifu sejuta umat, waifu te*os, atau apalah dan itu mreka ga sampe di bawa ke meja hijau, bahkan ga sampe bawa"" keluarga anggota 🤣

Respect buat safa 🤣"
110,@xfeIix Itu masih soal safa yang
111,gue ngakak bgt baca kasusnya safa😭
112,#Safa yang trending di Twitter tapi gue tahu nya di Tiktok 🤣
113,@QUANXlE Oh iyaa harusnya gua yg ngomong gitu ya. Yg jd Safa nya sapa?
114,@vintages00unds @igotsaf Kira-kira Kak Safa ini bountynya berapa ya kalo menjadi buronan?
115,jangan sampe kita open space kayak safa ya @mekdonalds_
116,"Maap safa kalo kamu masih macem macem, saya juga akan sewa pengacara."
117,@igotsaf Safa pemersatu bangsa
118,"@bumbllepie_ @hadzelnout @convomf Mjb ka, akun twt nya Safa apa ya?"
119,"highlight:

""SAFA!! SAYA INI PERWAKILAN NA JAEMIN DAN HUWANG RENJUN""
""kamu lupa ya? dosen saya ini dia kader golkar!""
""wTF aRe YoU cRaZy sAFA?? i hate you""
""eEeEeEeEkK alhamdulillah""

sumpah ini terngiang-ngiang di otak gue"
120,"@iinvani safa fans korea, tp sukanya jelek2in member NCT
diundang space, dirujak rame2 sama avkor lain, tapi safa stay strong

yg bully ini umur 29, bapak tni, adik ipar polisi, dosennya kader golkar (ntah apa hubungannya), dan dia sendiri ngakunya aktivis

dibully balik sm netizen, wkwk"
121,"[Askrl] Kalian sbg fans g malu ya emosian mulu? Semenjak kasus safa ap lg NCT kemaren gue malu bgt setiap buka sosmed 😭, please jng jd fans yang arrogant, yg kena imbas semuanya loh, malu bgt g sih dikatain dikit langsung keluar kata"" kasar, kita bisa yuk lebih sabar (cont)"
122,ini safa knpsi wkwkwkwk sgt menghibur hari jumatku
123,"auk deh ah pusing gue, kemaren soal Safa, sekarang soal norak. hadeuhhhh"
124,@injeolmies49 @tanyakanrl emang si safa ngetik apa? maaf bgt ketinggalan
125,"@BudsAlip @FitraRa46826782 @igotsaf lawakk kamu biskuat coklat, safa adalah kpopers, nctzen yang halu akun biasin jeno sampe ngehate jaemin dan renjun yang notabenenya member nct juga. dan lu respek sama orang cringe kaya safa ini wow"
126,"benci bggt gw sama ngabers yg ikut2an bela si safa, ikut2an sok speak up padahal gatau apa2."
127,@mightylongfawll Safa siapa?
128,"tanyarl jan disalty ya, ni sender gatau apa². tau masalahnya safa yg ngehate jaemren? tpi knpa yg diledek/masalahnya lbih gede gr² mbak aktivits ham 29th berdosen kader golkar? 😭"
129,@inimadandi @haerunchan @evylagi Cielah belain Safa band
130,@Lukman_Mth HAHAHAHAHA anehnya kok bisa di safa space gaada yg bijaksana sama sekali buat menengahi.
131,"ini twt jadi bicarain si safa safa muluuuuuuu, mutuals aku interact dong disini say hi. tl aku itu itu doang yang lewat 😕"
132,Gw pikir2 dari kasusnya Safa. Ternyata ada yang jauh lebih goblok dibandingkan gw
133,"@navymark7 Kalo menurut gua sih krn kita gapernah nemuin orang sehalu sabrina, sedangkan yg modelan kek safa dah banyak, tp sabrina ini sungguh makhluk ajaib😂🙏🏻🙏🏻"
134,@ArnikaNada @shofurazz ralat mak nya dream bukan safa nya
135,"Berflower and safa : ""terimakasih garam atas pengalihan isunya"" 

Heran guee, kemarin tl literally penuh safa, hari ini si salt"
136,nct dream ke Indo mau ketemu sama safa dan sabrina gak sih?
137,Yanga nama nya safa lagi ga aman dimana2 😭😭
138,"@pangeranbekasii @igotsaf bang malu ga ngetweet gini? safa kpopers halu akut loh, dia sampe hina orang lain untuk biasnya sendiri."
139,"@Shafamamahbawel Hah!, Bukan ya.. waduh g bisa nebak saya mbak Safa"
140,@ArnikaNada @shofurazz asal lo tau dosen kwu kita aja bikin sg safa anjir
141,@rachmanman @igotsaf Safa nya juga kpopers🤣🤣
142,Serius kepo juga dimana2 Safa kenapa deh?
143,"@aditya_lasbor Itu safa kenapa sih btw ? Males banget aku bacanya, bawa-bawa ninu-ninu, politik lah apalah, kompleks bener"
144,"@mrsDBE Bukaaann.. safa itu yg masih kecil masih belom 20, yg ngomel ngomel dan ngakuk aktipis itu yg 29, dan ngaku perwakilannya idols tsb.. kan aneehh yak wkwkkww"
145,"@igotsaf Emang perbuatan begini tuh gak bisa dilupain, cuman kita apresiasi km tau kesalahanmu dan bertanggung jawab dengan cara meminta maaf. Thanks safa udah minta maaf, semoga lebih bisa belajar dari pengalaman dan di masa depan bisa jd lebih baik."
146,@igotsaf Safa kamu salah tapi kamu legend wkwk
147,@PriaWangiLemon Safa itu yg 29th san aktipis ham ya? Serem amat fansgirl kpop inihhhh
148,Apa apaan dah muggle sok paham di reply tweetnya safa rispak rispek 🥴 orang sama sama salah kok dibilang keren
149,"@rachmanman @igotsaf Btw safa kpopers juga loh mbak, salah satu bagian ras terkuat dimuka bumi juga dia mbakk"
150,"@navymark7 Baru ngikutin ceritanya safa 

Safa, you're the strong girl, gila sih di rujak sama banyak orang selama 2 jam tetep bisa strong. Gua aja seminar proposal 2 jam udh lemes bgt
 
I'm with you safa~~~"
151,@Sidious619 Ga membenarkan orng2 share fotonya dibikin meme disamain meme di olok2 ejek diluar konteks kesalahannya. Sama aja lu smua tukang bullying sm kayak yg lu masalahin dia ke safa.
152,non kpopers yg muji safa grgr berani lawan ras terkuat mending lo diem ya.
153,"@iinvani ini sohib safa pasti, haters ava korea
😤"
154,paling gangerti ini safa space siapasih
155,"Smalm tl twt aku seharian lwt mngenai Safa space, hari ini seharian lwt mngnai Kim Garam Le Sserafim. Aku ga ngerti apa² mngnai itu dua krna bkan urusanku juga."
156,"@badutkenyal lebih keliatan safa pinter cara ngomongnya cmn ketutupan sama bacotan mereka anjrit ktwa bngt mana pada introduce family nya lagi, ngabrutt"
157,@sound_of_cherri wahh rii barusan banget temenku nanya safa siapa wkwk
158,@jihansafr @gotca_ Tindakane Safa nek nang hukum pidana internasional tergolong opo? crimes againts peace? Crimes againts humanity? 😂
159,@oohalien ini mba mba safa??
160,"non kpop mending diem aja deh soal safa, kalau dijadiin jokes masih ok tp kalau ikutan beropini jadinya sotoy bgt ini"
161,safa dan mba mba 29 tahun udh nyampe ke kuping adek gua aja wkwk
162,"@haerunchan @evylagi Emang safa pinter, sisanya yg di space goblok"
163,@capcaykriyuk7 Safa apaan sihh kasih tau cayyy
164,"tapi kebiasaan kaya gini juga kalo ga ada yg negur dan bilang ini biasaa ajaa sante aja kaleee, tbtb di luapin ke orang2 disekitar dia gimana duhhh. 

mana bahasa dia ngata2 in super duper woww, dan yg nge benerin perbuatan safa ini lo pada baca gak sih busett dahh."
165,Safa siapa si anjir
166,@pangeranbekasii @igotsaf lah safa kan kpopers bego😭
167,Malaikat ae sampe godek godek liat safa
168,"3. Zakiya Huridan Anggari (2020);
4. Amalia Sayyidatur Rohmah (2021);
5. Arvin Mahiro Yazidian Sayyidah (2021);
6. Deka Oktaviana (2021);
7. Destriananda Safa Aina (2021);
8. Kintan Nofa Wiharyanto (2021);
9. Natasha Fortunita (2021);
10. Nida Qori Mumtaza (2021);"
169,@microwafe survey membuktikan semenjak safa space trnyata banyak yg menganggap dirinya di level emak 😔☝🏻
170,"@igotsaf hadeh safa, bisa musnah gasi manusia kek lo bikin war aja ajg"
171,"@sukrotulmaut @skthwixx @pacarnyaadio @infotwitwor_ Aku dukung safa , buat ngakak soalnya 😂"
172,@tubirfess Yg 29 bukan si safa wkwkwk
173,"@igotsaf Terimakasih sudah menyadari meminta maaf dan berani mengakui kesalahan kamu. Jangan diulangi lagi ya, Safa. Kamu tahu ga ketikan jahat itu akibatnya bisa fatal. Selain menyakiti hati orang, jejak digital kamu juga kena dampaknya. Semoga menjadi pribadi yg lebih baik yaa ❤️"
174,"Late sih aink cuma pingin komen aja salah kedua belah pihak apa

Safa :
1. Hate comment tanpa alesan dan sudah bawa berbagai aspek kehidupan mereka dari fisik, dsb
2. Seharusnya dari awal ngotak lah. Jangan karena idol yang di hate is far out there doesnt excuse your behavior lol"
175,khotbah Jumat hari ini adlah mengupas permasalahan safa dan tim HAM di meja hijau dalam kacamata Islam
176,"@tubirfess Safa klo baca ini : kok aku lagi? Udah blm ini bully akunya, mau ngerjain tugas nih.."
177,@smbtsquidy @STPHNHWANG senyum safa salam
178,@cryctro @kinderorchestra Gakan sih kayanya. Kasus safa cuma antar fans bukan masalah idol nya. Lagian yang bilang perwakilan rj njm anehh bangett luu 😭😭
179,"@kimxtaevi1 @singuIarityc @vcyarjie Andai sajaaaaaaaaa kalo yg buka space itu gak LEBAY cuma ngasih efek jera yaitu DIBIKIN SUSPEND acc nya di RNB 50k listener, pasti yg dibelain si mba berflowerr dan jajaran jajarannya. Safa mah emg udh jelek jadi org taunya dia alay sampe hate komen."
180,"@kkrfat_ @navymark7 Lol sekarang out of topic ya, kasus bullying yg dilakuin safa pencemaran nama baik seolah ga ada apa apanya di ciutkan oleh yg mengaku dosen kader golkar"
181,@_ordinarydays__ Iya plis lu safa dhsoanasgakam tl aku jadi gk tenang
182,Safa kalo dari awal dengerin punk ga akan diributin sama mba mba umur 29 taun ini
183,"@skthwixx @pacarnyaadio @Milky_345 @infotwitwor_ Ya emang ga masalah, kan ini ruang publik ditambah ada kssus safa kemaren ya kali nimbrung aja diatur ama kpoper ga boleh ikut dlll, dahal kan yg buat heboh kalian juga"
184,sumpah si safa itu salah besar tapi apakah dengan si berflower bawa bawa kekuasaannya bakal membantu wkwkwkwkw
185,@seashhhell safa kenapa deh
186,@isma_ichigo Kyk kemaren vid safa yg viral🤭
187,@sunflowechan Safa memang meresahkan perkpopan ini😭
188,"@sugarmamang Sumpah si. Bener. Kayanya emang pengen puas egonya aja. Soalnya si safa udah nawarin solusi ditolak. Dan yg diomongin safa ini sebenernya bener banget. Tapi si aktivis HAM ini fafifuwasweswos. Kalo kamu dengerin full, sumpah kaya orang nyabu omongannya."
189,"iya sih Safa emang salah, tapi atas dasar apa anying mau ngelaporin Safa. Hak asasi ensitizen? kocak."
190,@haepeellyy @navymark7 @jjxarchive Kayaknya kalo berdlower sengaja sih dia hiperbola soalnya kan si safa mengaku punya power wkwk
191,@MinJaeNaaaa @kinderorchestra tapi jika J&amp;R tau kasus utama safa tapi tertutup sama kebodohan sabrina x berflower udahlah fix gak akan mau ke indonesia lagi kalo gini
192,kocak bgt ya kasusunya safa dan mba2 29 tahun ini. malu mba umur 29 thn kaya gitu
193,"@badutkenyal Kalo gw jadi si Safa sih gak bakal tahan buat gak ketawa.
Heran. Orang2 pada banyak waktu luang banget kayanya 🤣"
194,udah Safa dengerinnya Disrupt sama Amebix ajah…
195,"AKU CUMA MAU MENIKMATI KONSER DREAM LEWAT TL BUKAN MALAH NGELIAT FANWAR,SAFA,SMA SSG YA ALLAH😭😭😭"
196,@criminace fix ni safa anak debat wkwk
197,@eulawangybat @tobcivs safa watedepak ar yu krezi? i het yu 😢😢
198,"@mujiana_ Weehh.. tim netral ot23 jee.. btw yaa, akun safa iku problematik wes suwe, parah banget arek iku nek nge hate, pdhl se fandom😳 tp mbak flower juga kebangeten cuyy🤣🤣"
199,"@jybdepok iya anjir, mana fyp tiktok safa semua :\"
200,"bisa stop bahas garam bahas allobank, mbak bunga mbak safa gak, gua mau happy2 buka twt tp tl gua isinya masalah mulu"
201,"@injeolmies49 @tanyakanrl Oh iya, ketikan safa ada ngatain idolnya boti kan ya? Itu yang jahat naudzubillah ya? Padahal fandom kalian sendiri yang bikin image idol kalian botxtop. Kalo ada troll haters yang salah gunain itu ya wajar wkwk. Mending ilangin dulu tuh au homo ++"
202,"@jeceka09 @infotwitwor_ kalo ga salah yg bilang boti itu safa, trs mbak2 aneh 29th ini yg ngamuk sampe mau lapor polisi. sorry gue jg bukan nctzen✌🏻 kelakuan kpopers yg ribut itu dua2nya emg gabener sih, tp yg overhate ke kpopers jg ga seharusnya mukul rata gt sampe bilang kpopers halal buat dibully (':"
203,masalah safa safa itu yang bikin gue gjd tidur kmrn masuk line today lah anjir. malu gue😭
204,"Now Listening, Safa and the Fandom of Madness full ver

Mayan 2 jam, kelar kelar udah waktunya pulang kerja 😂😂"
205,"Malah safa yg sebenernya bisa bawa ini ke ranah hukum kalo mau buat yang ngadain space, bully dia di depan publik, hampir mau doxxing juga, ngatain dia pake kata kata kasar, abuse of power. Thats why gue bilang space kmrn tuh justru jadi boomerang pada akhirnya :"")"
206,@veniisaa1 harusnya safa bilang wah kebetulan aku pgn ke papua kak
207,"Baru kepikiran, jangan2 safa space kedok kampanye kader golkar😔☝️"
208,"@chjistian Popo, mimi peri, istaka,  safa nah antimainstream"
209,cara bisuin kata ditwitter gmn si gue dah males bgt liat safa + garam kaya pusing liatnya dah
210,GW DR TD DENGERIN SAFA SPACE NGAKAK BANGET
211,Aku gak tau Safa itu siapa. Sampe tadi pas lg makan di Bu Imas ada cewek ngomongin tentang siapa itu Safa. Ih gak jelas. Orangnya gak jelas. Masalahnya gak jelas.
