id,text
78,@tubirfess yang umur 29 tuh mbak flower nder wkwkwk kalo safa masih 19 tahun
79,"@tubirfess Lah.. Org yg umur 29 tahun bukan si safa, bisa""nya nyebut safa 🙃 pasti lu ga tahu, duduk perkaranya kaya apa, tapi udah mau sok komentarin masalah orang.. Kalo gue jadi lo sih gue lbh pilih diem, drpd ikut komentar tp salah yg ada malu sendiri 🤣"
80,"@VennyLaura Kalo dah umur 29, jangan gitu juga lu ven"
81,Umur 29 udah dapat apa bestie ?
82,"@oohalien @SaskiyaNabilla kie wonge sg umur 29 thn aktivis ham, dosene kader golkar, adine tentara, calon ipare pulisi"
83,"@tubirfess yg umur 29 mbak flower, sender sotoy ikut2 tp gatau faktanya sksjsjs"
84,"@unmagnetism Umur 29, pas jadi aktivis HAM."
85,"@yangmuliasandi Deshouuuuuu....
Ga yakin aku umur 29 tahun
🤣🤣"
86,"@tegarabidan iyoo banget cok, ancen umur 29 iku nganggur"" e uwong🥺"
87,"@tir4miiishu @infotwitwor_ umur 29 aja ga malu, mgkn malunya klo dh punya anak cucu"
88,"@tubirfess Salah ih, bukan safa yang umur 29"
89,"@yangmuliasandi Yang umur 29 tahun itu NIPU DIAAAA
GA YAKIN AKU UMUR NYA 29 TAHUN
suara nya udah kaya emak² ngomelin anak kok 🤣🤣
Pasti seumuran ku itu 🤣🤣"
90,@tubirfess Yg umur 29 bukan safa nder. Emaknya 7 dreamies.
91,"It might sounds cliche, tp emg bnr kok umur tu bkn jaminan seseorang utk sll bersikap dewasa. Selain itu kmrn yg 29 thn msh terlibat war apalah itu, ada jg loh om2 &amp; tante yg suka (dan nyempetin) julidin akun orang😲, serius🤪🙏

-Maapkeun-"
92,@SM_NCT @NCTsmtown @NCTsmtown_DREAM Mba mba umur 29 tahun yg dosennya kader Golkar debut di Ig anaknya awokwowwko
93,"@sactarae Umur 29 tahun, gak?"
94,apaan sih ini space safa ini akpipis ham 29 tahun lawan orang gajetot 19 tahun gara2 IDOL KPOP DOANG anjing itu mah BOCIL 13 TAHUN BEHAVIOR malu ama umur
95,"@scenemara tp mbak"" yg umur 29 tuh ajg bgt pen gua jotos"
96,@tubirfess yang umur 29 bukan safa yank
97,@ecayangggg INI KOMEDI BANGET SUMPAH LO KALO UMUR 29 BAKAL MASI NGURUSIN BEGINIAN GAK? SEKARANG UMUR 22 AJA UDAH PUSING BGT NYET WKWKWKWKW
98,"@bintangemon sekarang udah tau kan buruknya ngehalu idol kepop bagi kesehatan mental, tapi masih aja disembah, umur doang 29 kelakuan kelakuan kaya anak kelas 9 wkwkwk"
99,@tubirfess BUKAN SAFA YANG UMUR 29 WKWKWK KOCAK
100,"@tubirfess ye kocak yang umur 29 si mba berflower bukan safa, diem dah nder"
