id,text
60,"@kamidaya_ @rtriayu_ lu udah denger part yg ""are you crazy safa? I hate you~"" blm to? wkwk"
61,"safa masih trending aja dah, bangun tidur di luar juga masih ujan aja, dahlah kagak mandi sore ini"
62,"Space safa dimarkah dulu, nanti didengerin wkwkw"
63,"TOLONG KASI TAU SAYA, SAFA SAMA SI FLOWER KENAPA DAH?

W GATAU APA APA ASLI 😭"
64,"@Decksuite @nanaayytx @jenoinvienna @nctzenbase Mjb, sorry dong shshsh safa tuh kenapa deh aku aga jarang buka twt soalnya shshsh"
65,@tanyakanrl Fasnsnya ngehate safa pake power abussive. Tingkaynya kek bocah pdhl 29 thn
66,"@potattooed Saya safa, 29 tahun."
67,"@apkpremivm @ChalobahSzn @nom_nomgurl that's why lebih byk condong ke safa krn masalah safa tu soal attitude personal. blm lagi age gap mrk yg kek lu pada uda pada gede kok masalah hate speech gini bisa sampe kesana kemari, malu maluin umur ae"
68,"Woiii ini knp malah pada berterimakasih sama si safa??! 
Die ni yg mulai the WHoLE problem. 

Yg non kpop jg knp pada sotau anjir kesel gw"
69,"@karinaoutsoId SAfa😡saya😜ini🤔perwakilan🤓na jaemin🤧dan😅huang renjun😫saya🤟🏻sudah😉panggil😎advokat 🥑saya😕untuk😓bawa😫kasus👹ini😥ke🧐meja hijau🤑kamu👿jangan🤬macem macem💩

maaf😇safa😤kalau😀kamu😓masih😴macem macem😨saya🥰juga😏akan😣nyewa😓 pengacara🥶asli🐒"
70,"@skqvsky @oohalien Liat noh, privacy bapaknya si safa, knp lu diem aja mbak mbak hyunk"
71,"@igotsaf gua trima prmntaan maaf lu tapi please jgn menormalisasikan org"" yg suka hate speech. Dan buat yg blg ""smngat safa blalalal"" lu kgk ad jauh bdanya sma mereka² smua."
72,@igotsaf walah ternyata banyak yg ngira safa ini bukan kpopers
73,let safa and berflower sink. skrg nyimak drama hybe vs yoo dan DUI kim saeron yg kang daniel keseret juga 🤪
74,@zuzuchengkal_ @dirhammett Safa Kiri Adab
75,Sumpah ya w kira Safa apaan setelah w cari tau ah elah ternyata ribut antar fans K-Pop -_-
76,Bacoooot bgt nih locals yg sengaja pake masalah si safa safa itu buat ngedrag kpopers padahal namanya fanatisme mah di mana juga ada. Pokok e semuanya masih lucu sebelum locals ikut-ikutan hWEKKKK
77,"@apkpremivm @ChalobahSzn @nom_nomgurl dua duanya salah tp safa tu 'cuma' hate speech sdgkan flower dkk tu ramean bully bocah, abuse of power, jelekin instansi (krn dia gmg seolah bisa nurunin pangkat org pake ordal), rasis ke daerah (seolah dipindahin ke papua=turun jabatan), bawa nama partai, bawa aktivis ham,dll."
78,"Ini kenapa non kpopers pada bilang Safa melawan ras terkuat di bumi, padahal mah Safa sendiri kpopers 🤣🤣🤣 mana sebagian ada yang ngira Safa ini mbak mbak 29 tahun"
79,"@nahceahkram @bearreu_ mjb kak, yang mau laporin polisi duluan si Safa?"
80,"Ternyata para wibu masih lebih baik ketimbang kpopers. Dari orang"" yg ku kenal para wibu ketika waifu nya di kata""in lon*e, waifu sejuta umat, waifu te*os, atau apalah dan itu mreka ga sampe di bawa ke meja hijau, bahkan ga sampe bawa"" keluarga anggota 🤣

Respect buat safa 🤣"
81,@xfeIix Itu masih soal safa yang
82,gue ngakak bgt baca kasusnya safa😭
83,#Safa yang trending di Twitter tapi gue tahu nya di Tiktok 🤣
84,@QUANXlE Oh iyaa harusnya gua yg ngomong gitu ya. Yg jd Safa nya sapa?
85,@vintages00unds @igotsaf Kira-kira Kak Safa ini bountynya berapa ya kalo menjadi buronan?
86,jangan sampe kita open space kayak safa ya @mekdonalds_
87,"Maap safa kalo kamu masih macem macem, saya juga akan sewa pengacara."
88,@igotsaf Safa pemersatu bangsa
89,"@bumbllepie_ @hadzelnout @convomf Mjb ka, akun twt nya Safa apa ya?"
90,"highlight:

""SAFA!! SAYA INI PERWAKILAN NA JAEMIN DAN HUWANG RENJUN""
""kamu lupa ya? dosen saya ini dia kader golkar!""
""wTF aRe YoU cRaZy sAFA?? i hate you""
""eEeEeEeEkK alhamdulillah""

sumpah ini terngiang-ngiang di otak gue"
91,"@iinvani safa fans korea, tp sukanya jelek2in member NCT
diundang space, dirujak rame2 sama avkor lain, tapi safa stay strong

yg bully ini umur 29, bapak tni, adik ipar polisi, dosennya kader golkar (ntah apa hubungannya), dan dia sendiri ngakunya aktivis

dibully balik sm netizen, wkwk"
92,"[Askrl] Kalian sbg fans g malu ya emosian mulu? Semenjak kasus safa ap lg NCT kemaren gue malu bgt setiap buka sosmed 😭, please jng jd fans yang arrogant, yg kena imbas semuanya loh, malu bgt g sih dikatain dikit langsung keluar kata"" kasar, kita bisa yuk lebih sabar (cont)"
93,ini safa knpsi wkwkwkwk sgt menghibur hari jumatku
94,"auk deh ah pusing gue, kemaren soal Safa, sekarang soal norak. hadeuhhhh"
95,@injeolmies49 @tanyakanrl emang si safa ngetik apa? maaf bgt ketinggalan
96,"@BudsAlip @FitraRa46826782 @igotsaf lawakk kamu biskuat coklat, safa adalah kpopers, nctzen yang halu akun biasin jeno sampe ngehate jaemin dan renjun yang notabenenya member nct juga. dan lu respek sama orang cringe kaya safa ini wow"
97,"benci bggt gw sama ngabers yg ikut2an bela si safa, ikut2an sok speak up padahal gatau apa2."
98,@mightylongfawll Safa siapa?
99,"tanyarl jan disalty ya, ni sender gatau apa². tau masalahnya safa yg ngehate jaemren? tpi knpa yg diledek/masalahnya lbih gede gr² mbak aktivits ham 29th berdosen kader golkar? 😭"
100,@inimadandi @haerunchan @evylagi Cielah belain Safa band
