id,text
49,"@mlbbfess Awas ada orang umur 29 aktivis HAM, Dosenya kader parpol. Lu keciduk nangis"
50,"@tubirfess Nder, kalo mau bikin ribut, mending lu baca dulu, yang umur 29 si flower, si safa masih 19
Lagian udah abis juga perkaranya"
51,@LTRFESS Hayu gua umur 29
52,"@Dandelion29_ @peterparkest @strb99 @adjisdoaibu Umur 29 lohh, yagusti agung, orang orang 29 thn klo Bukan nikah,ya jadi babu kucing( emak) ini. Malah ngehalu jadi emaknya artis kpop yng belum pasti mikirin dia wkwkwkw"
53,"@tubirfess masih aja dibahas, lu sotoy banget si yang umur 29 bukan sf, hadeh"
54,"@adjisdoaibu Emaknya? Wkwkw umur 29? Anjirrr ngurusin hal kek gitu? Nikah mbak,biar ga gilaa, artis kpop mu nggk mikirin kau di sana tuhhhh, ""dosen saya golkar loh"" ngapain coba klo golkar? Anjirrr, 29 thn vs 19 thn, yaAllahhhhhhhhhhhhhhhhhhhhhhh"
55,"ini saya lagi umur 29,, sama kek safa"
56,"Umur 29 tahun, konyol,tidak main2, keluarga anggota n muridnya kader partai. Ada itu...lupa saya dimensi mana

#safaspace"
57,@oohalien Ohhh ini yang umur 29 masih ngurusin kpop itu? Wkwkwkwk kurang kerjaan bgt
58,@bubunexstar @jeno_boyfriend Itu si Sabrina yang umur 29 tahun AKTIVIS HAM ayahnya TENTARA adeknya POLISI kakanya calon suami nya KAPOLDA DOSENNYA KADER GOLKAR aja bisa gitu kelakuannya apalagi Mereka 😭😭😖
59,@tubirfess bodoh bgt wkwk gue aja non kpopers paham yg mana yg umur 29. coba kalo mo tubir besok2 dipelajarin dulu kasusnya yg bener🤣🤣🤣
60,"@mhazimhamdan @khairulaming @TwtJodohMY Promote diri sendiri 😂
Nama : Laila
Umur : 29 tahun
Tinggi : 157 cm
Kerjaya : Pm tepi
Asal : Pahang"
61,"@tubirfess Kamu yang sopan ya, saya umur 29 tahun. Dosen saya kader golkar. Ayah saya tentara, adek saya polisi, dan calon suami saya juga kakaknya polisi kapolda. Kamu jangan macem-macem!!!"
62,@tubirfess Yg umur 29 mbak2 yang aktivis ham nder
63,"@tubirfess Nder, lo kalau mau nubir cri info yg bener dong. Yg umur 29 bukan safa woi. Safa mah umurnya masih 19 klau ga salah wkwkwk"
64,"Sih, sama buat yang umur 29 thn itu menurut gw lu mau bawa ke jalur hukum pun korban yang bersangkutan pun ga tau dan ga bisa dateng ke lu cuma buat masalah ini kan, dan kalo semisal lu emg mau nuntut yaudah silahkan tapi masalahnya juga bakal ga selesai krn korbannya ga terl-"
65,"Mikirin nnti umur 29 aku bisa apa ya, kaya gimana dan udh punya apa huft"
66,"@nonbombi Lohhhh mana adaaa lohhh.
Bubom pas umur 29 jadi aktivis apaaaa?"
67,@criminace Itu yg umur 29… maaf saya aja malu mba denger mba ngomong gitu wkwkwk 🤣🤣🤣. Malu umur mba
68,@tubirfess yang umur 29 tuh mbak flower nder wkwkwk kalo safa masih 19 tahun
69,"@tubirfess Lah.. Org yg umur 29 tahun bukan si safa, bisa""nya nyebut safa 🙃 pasti lu ga tahu, duduk perkaranya kaya apa, tapi udah mau sok komentarin masalah orang.. Kalo gue jadi lo sih gue lbh pilih diem, drpd ikut komentar tp salah yg ada malu sendiri 🤣"
70,"@VennyLaura Kalo dah umur 29, jangan gitu juga lu ven"
71,Umur 29 udah dapat apa bestie ?
72,"@oohalien @SaskiyaNabilla kie wonge sg umur 29 thn aktivis ham, dosene kader golkar, adine tentara, calon ipare pulisi"
73,"@tubirfess yg umur 29 mbak flower, sender sotoy ikut2 tp gatau faktanya sksjsjs"
74,"@unmagnetism Umur 29, pas jadi aktivis HAM."
75,"@yangmuliasandi Deshouuuuuu....
Ga yakin aku umur 29 tahun
🤣🤣"
76,"@tegarabidan iyoo banget cok, ancen umur 29 iku nganggur"" e uwong🥺"
77,"@tir4miiishu @infotwitwor_ umur 29 aja ga malu, mgkn malunya klo dh punya anak cucu"
78,"@tubirfess Salah ih, bukan safa yang umur 29"
79,"@yangmuliasandi Yang umur 29 tahun itu NIPU DIAAAA
GA YAKIN AKU UMUR NYA 29 TAHUN
suara nya udah kaya emak² ngomelin anak kok 🤣🤣
Pasti seumuran ku itu 🤣🤣"
80,@tubirfess Yg umur 29 bukan safa nder. Emaknya 7 dreamies.
81,@SM_NCT @NCTsmtown @NCTsmtown_DREAM Mba mba umur 29 tahun yg dosennya kader Golkar debut di Ig anaknya awokwowwko
82,"@sactarae Umur 29 tahun, gak?"
83,"@scenemara tp mbak"" yg umur 29 tuh ajg bgt pen gua jotos"
84,@tubirfess yang umur 29 bukan safa yank
85,@ecayangggg INI KOMEDI BANGET SUMPAH LO KALO UMUR 29 BAKAL MASI NGURUSIN BEGINIAN GAK? SEKARANG UMUR 22 AJA UDAH PUSING BGT NYET WKWKWKWKW
86,@tubirfess BUKAN SAFA YANG UMUR 29 WKWKWK KOCAK
87,"@tubirfess ye kocak yang umur 29 si mba berflower bukan safa, diem dah nder"
88,@tubirfess Kamu keknya salah paham nder. Yang umur 29 bukan safa...
89,@tubirfess bukan mba safa yg umur 29...
90,@seashhhell sama wkwk aplgi mba yang umur 29😭
91,@tubirfess Yang umur 29 bukan mbak safa
92,"@kemeyhakim @TwtJodohMY @khairulaming nama : Nabila
umur : 29 Tahun
Status : Bujang
Pekerjaan : Engineer 
Hobi : Makan &amp; melancong
Asal : Perak (stay Selangor)
Personaliti : Sangat baik and love hard"
93,"Hidup memang pilihan… tapi kalo umur 29 taun malah milih jalan yang rada chuaks agak gimana gitu. 
Cc: @Alvaarokei @crushinghelll @75Ashburton"
94,"Saya umur 29 tahun masih taun depan, ini w gada kepikirannya ngajak ribut orang sih soalnya udah sering ribut ama pemikiran sendiri."
95,"@fmlrst @semijamet Wkwk, umur 29 ceunah, tp suaranya mama2 banget😭😭😭
Dasar mbak 🥀"
96,@Bucintawan2 Wkwkwk semoga kita pas umur 29 gak khilaf kesurupan di space
97,"@infotwitwor_ semoga ini anak pas umur 29 udah pindah jadi wibu!

wibuwibu!!!"
98,@kapannikahyaanj @AREAJULID Soalnya anak umur 29 tahunnya sibuk ngurusin k pop sampe bawa bawa kapolda kak
99,gini ya fanwar perbocilan jaman skrg wkwkwkwkwkwkwkwkwwkwk dan salut deh buat mba mba umur 29 taun kt seumuran dan terimakasi sudah mengingatkanku bahwa hidupku ga gabut2 amat wkwkwkwkwkwkwk
100,Emangnya umur 29 tahun itu bisa memicu quarter life crisis banget ya? Soalnya dari kejadian mbak flower kemarin tuh gue jadi inget vicky prasetyo anjirrr wkwkwkwk dia kan pas kena kasus itu twenty nine my age yeahh 😂
101,@Arnethaanna @crystalitesn @AREAJULID Anak bocil yang nge-hate speech member NCT gitu terus ada mbak2 umur 29 tahun yang akhirnya buat g-meet bareng si bocil. Dia ngedebat sibocil habis habisan pake ancaman mau bawa pengacara dan mutasi ayah si safa ke papua karena calon iparnya dan ayahnya si mbak 29 th ini polisi
102,@zizi57952172 @adjisdoaibu Pantesan umur 29 belum kawin. Otaknya kayak anak SD 🥴
103,"@dsuperboy Lagian freak aja gitu liat orang ""dewasa"" umur 29 tahun berdebat sama bocah kecil yang pola pikirnya masih belum jelas😭 Mana pake bawa bawa jabatan dan koneksi pula njir."
104,"2k2k2k2k2wkwk dirujak abis abisan gara gara si mba umur 29, tapi yg kena imbas semuanya. gpp aku tetap stay cool, ya mskipun ga sefandom tp malunya ada dikit😀👍🏻"
105,ternyata umur 29 maasih begitu begitu aja wkwk. yaa jadinya selama ini kita kalo belum jadi apa apa nggak parah parah banget kok
106,"Dari kasus Safa kita belajar. Bahwa, mengakui keselahan itu baik dan tidak perlu nunggu umur 29 tahun."
107,@senjatanuklir kalo saya perhatikan dari pengucapan ‘renjun’ mbak umur 29 ini asalnya dari rungkut
108,"Hi, Safa dan mbak Umur 29 tahun, kpopers, Aktivis HAM. Lu pada gila apa sinting sih? Gak mutu banget jadi trending di twitter 😓"
109,"@convomf Wkwkkwkwk.
Sebelum gue nikah aja, papah gue selalu ngomong ""walau gimanapun kamu tuh tetep anak kecil Yo..."" Gitu.
Padahal gue nikah umur 29.
Ya begitulah orang tua.
Nikmati aja."
110,@mayyounicey wkwk hadah umur 29 mending urusin anak ajj ga si
111,Sayang ya! Anak” kecil dulu sekarang udah pada tua semua😅 #Umur 29 #seGALAnya #AdabTamu @Poconggg @FiersaBesari @Dzawinur
112,@HENTAlSUS Gk keliatan kalau umur 29
113,@intinyadeh Mbk umur 29 masih kaya bocah esde 😭
114,@melon_148 @bintangemon Kalau umur 29 masih nakalin ABG itu artinya otak dia emang kerdil ngab. Jadi kayaknya jiwanya gak mungkin terguncang
115,@y0lks @jltaaaaaa @rndyonad2 @urbaerxdaa @tanyakanrl Tante² yg umur 29 tahun ga minta maaf?
116,"Saya 29 Tahun seharusnya sudah menikah bukan ngehaluin idol K-Pop dan berpikir dewasa karena saya mau kepala 3;
Padahal saya yg 24 tahun bisa berpikir dewasa daripada mbak yg umur 29 tahun ditambah lagi dia membuat malu keluarga apabila tingkah nya macam kanak kanak"
117,"Gue sih dukung Safa ya hahhaha, anjai umur 29 masih ngurusin hal hal bgituan 😂 ngefans boleh,bego jgan 🤣🤣"
118,fans kpop umur 29 tahun masih kuat fanwar di twitter? marah karena kalah war tiket allobank festival ya?
119,fans yg umur 29 masih punya energi lebih buat belain idolnya sampe ngancam pake hukum dan bawa2 perkara lain yg ga nyambung tuh apa yg dia rasain ke idolnya ya? jadi penasaran 🤔 w yg modal ngehype di tt doang udah ngerasa gila dikit tiap fangirling sampe gatau diri
120,"@igotsaf Halo Safa. Terima kasih ya karena dengan masalah ini, gue jadi tau ternyata ada ""perempuan umur 29 tahun, belum selesai kuliah, tapi ngakunya dia adalah emak dari member K-POP yang entahlah dia menikah sama siapa wkwk"" yang lebih goblok dari gue.. 🤣🤣"
121,"di umur 29, sepertinya saya hanya ingin mengoleksi mainan Kamen Rider dengan tenang"
122,@bunnybaney Tiiati saat menyentuh umur 29 tahun
123,@gen987fm @NCTsmtown_DREAM @RVsmtown Nyokap nya umur 29 yeah???  Yg dosennya kader golkar?
124,"Stereotype gua ke fans kpop semakin buruk gara gara mbak umur 29 tahun yang dosennya kader golkar, kaka calon suaminya kapolda dan katanya bisa turunin pangkat  😂😂😂😂😂"
125,@HabisNontonFilm Orang2 umur 29 pada problematik gini🤣
126,"@jjisungidream @dwikumalaaaa_ @ini_sintulll Emang safa ngatainnya separah apa?? sumpah mba flower ini terkenal bgt loh bahkan sampe telinga kpopers se-indonesia, kaget loh biasanya kan yg menuhankan idolnya itu kpopers bocil yaa lah ini udh umur 29, perkara kecil gini sampe ngancem mau nurunin pangkat bapaknya safa 🥲"
127,"@j4nganmendek4t Reog emak"" umur 29 tahun, ngendaliin gue nih"
128,"Thank you so so much hon @ThalyaKhnslta udah nunjukkin aku puncak komedi twitter hari ini 🤣 ingat, kalo udah umur 29 tahun tapi belom jadi aktivis HAM, punyo dosen kader golkar, ipar calon kapolda, percuma hidup."
129,"@autaiah Kerasukan reog emak"" umur 29 tahun"
130,"@dlaamwsup_ Kemasukan reog emak"" umur 29 tahun nih"
131,coba bisa balik umur 29 thun lagi. gw tetep malas2an
132,kelakuan kek gitu bisa bisanya ngaku umur 29 tahun.
133,gw ga ngikut fandom kpop tapi sumpah si flower ini kocak banget anjing akwoakwoakwoakowkaowlaoksowksowkwkwkk umur 29 gabut bener lu
134,@Dian_susahLogin Sy umur 29 sibuk kerja sm urus rmh 🤭 tp yg diurus orang tua
135,Bayangin bro umur 29 tahun belain orang yang gatau lu idup apa engga sampe mau dibawa kehukum dan bawa2 partai😱😔☝
136,"IMO : Umur 29 tahun tapi berantem sama anak kecil karena K-Pop is not so 29 for me 💀 tapi semua jadi lelucon aja dan seru-seru an, karena jarang ngeliat umur 29 yang seperti ini. -A"
137,"Umur 29 tahun nanti gue jadi aktivis apaan ya kira-kira 🙇
Gatau ah masih lama itu sekitar 12 tahun lagi, nanti aja dipikirinnya 🙏"
138,"Umur 29 tahun meniti karir, mengumpulkan harta, merawat diri, memperbaiki perilaku, mencari pasangan, mengurus rumah tangga, mengurus anak atau masih berfokus pada bidang akademik ❌

Umur 29 tahun mau melapor ke polisi karena idolnya dihina ✔️"
139,@feslydiva Gangerti cewe umur 29 ikut kpop fanwar aja uda aneh
140,@gustime_ @laptopnyakak Cewek umur 29 buang nya dh ilang gus 🫠
141,"@TWYWLFTV @g_sooyaaaa @ztovva @justika_id Yg diaku anak2nya jg ga kenal bleh, gmn ini urusan polkis, dosen parpol sama umur 29? Hihihi
Mau dimutasi ke papua gtu loh, nun jauh disana
Anggota loh"
142,"@masjekmonitor @nwoooynck @mvarIboro @ljnmyboy udahlah gak usah debat.
sy yakin setelah melewati masa masa kpop dan idol ini mereka bakal jadi wanita wanita yg cerdas.
asal gk kelamaan sampek umur 29"
143,"@balqiscantikq @sbyfess Aku penasaran ambe raine njir,umur 29 jare"
144,"@adjisdoaibu Enak bgt yah umur 29 masih fanatik fandom. Aku umur 29 udh menata hidup, bayar tagihan cicilan ini itu 🥲 ceuk babaturan aku eta ge"
145,@badutkenyal wkwkwkk saya umur 29 🤣 tapi kelakuan yasudah lah
146,@osombehavior @bontoottt @Arie_Kriting Gak sih umur 29 pasti dah jadi istri aparat penegak hukum
147,@NdoroTedjo Di umur 29 om io sprti umurku cekarang 🤩
148,"@Arie_Kriting Tunggu bbrapa tahun ke depan dia akan menyesal pernah bkin video ini. 

Yaaa klo nalarnya jalan dan berkembang seiring menambahnya usia. Tp Klo kasus org umur 29 tahun msh bully anak 19 tahun krn kpop itu contoh org yg nalarnya stuck."
149,@palupihg Org umur 29 pada kenapa sih??
150,@PolJokesID hahahahah umur 29 tapi pikiran masih kayak bocah smp
151,"Umur 29 tahun, terpelajar, ternyata opininya bodoh ya wkwkk mana abuse power, bullying, pengancaman, gaslighting. Halah tai malah jadi ajang flexing hahahahaha. Si safa ini emang salah, tp kalo mau dituntut pun ya sm agensinya lah. Tolol banget emang 😂"
152,@kucinggawl seruuu. ada tante tante umur 29 tahun pamer keluarga kaum dakdekdakdek
153,"Gak heran org umur 29 tahun mara2 karena kpop. 

Ada org yg kira2 umurnya sama, tahun lalu, mara2 gak kebagian sembako. Padahal dari keluarga mampu."
154,"@aydananfays itu bukan backingan kak, itu line up webinar dr mba mba umur 29 thn 🙏🏻"
155,@lil_godzilla6 umur 29 masih kuliah ngapain aja anjir
156,"@rckyaghstyn @uniqlah @infotwitwor_ Jangan macam-macam sama saya 
Saya ini umur 29 tahun dan saya juga aktivis HAM. Ayah saya tentara
Ade saya polisi 
Dosen saya kader golkar
Jangan macam-macam saya
Anda bisa kena pasal uu iteh"
157,@idextratime @nksthi admin nya bisa di takedown gak sih tweet gini? klo ga di td2 juga berarti admin nya sama aja kaya si aktivis HAM umur 29 tahun. sama2 k*nt*l
158,@sandhymalik Emaknya jimin umur 29 tahun.
159,"Umur 29 tahun dan aktivis HAM belum tentu pemikirannya hebat, ada juga loh yang minus. Saking minusnya, kalo dinilai 1-100 ini nilainya -999.

Tapi ya gue maklumin lah, kan dia itu KPOPers."
160,btw si mba flower tu yg umur 29 kan ya?
161,"Umur 29 tahun seharusnya sih lebih ngerti mana yang bener dan mana yang salah, sampe bawa² partai segala lah wkwk. jadi kpopers nggak usah terlalu fanatik banget kalo udh kayak gini jadinya malu doangan kan? besok² kalo mau ngelakuin hal sesuatu lebih baik dipikirin lagi"
162,@adjisdoaibu Kok ada manusia dengan umur 29 tapi pikiran nya kaya bocil
163,@ankekido @sollalasol saya umur 29 dan saya aktivis ham
164,Jadi takut kalau udah umur 29 thn.
165,"@_elsasle Gua kok makin gk trima tuh akun ilang, sodara gua banyak dari papua yah, jgn karna dianggap mis presepsi trus bisa seenaknya ngomong daerah terpencil, umur 29 tpi otak gk kepake, tmbah merusak citra baik para pecinta kpopers aja ini juga"
166,"@zizi57952172 @adjisdoaibu Umur 29 rasa bocil, wkwkwkwk"
167,@etherihza iya malu maluin si mbak flower udah umur 29 jg wkwk
168,@mazzini_gsp Bayangkan @biebtanwrld umur 29 pas war ngomong gini 🤣🤣 ke umur 16? Klo ga salah wkkwkwkwkeke
169,"penasaran bgt gue sama komuknya tuh si umur 29 aktivis HAM yg emaknya bocah bocah siapa tuh anjir, mending lo berobat ke psikiater, mau nikah juga, kasian suami lo dah punya calon bini halu"
170,"Nih buat mbak flower kontol katanya lu umur 29 tahun tapi kenapa lu masih ngurusin tentang orang yang ngehina idola lu dan lu bilang ""dosen gua golkar"" emang dosen lu suka kpop?gk kan dan lu bilang safa gila lu yang gila tolol"
171,@bstnarmstrong Umur 29 tahun tapi kelakuan kek bocil yah. Wkwkwk
172,"Saya fans ibu² yg umur 29 thn . Semangat buat ibunya anda emng sangat sattttttttttttt
#SaveSafa"
173,"@PolJokesID umur 29 pola pikir umur 12thn , NORAK"
174,Umur 29 yuk sini curhat banyak pasti keresahan nya
175,aku umur 29 th tapi 8 th lagi
176,"Baru dengerr space safa di sidang mbak mbak yang ngaku emaknya nct🤣🤣🤣🤣🤣 dagelan sih
Gws ya mbak yg ktnya umur 29😂😂😂"
177,@PanggilAjaOlaaa umur 29 masih aja ngurusin kpop
178,@worksfess Keknya cocok jadian sama ibu ibu umur 29 tahun
179,"@sayakashimizu_ @skipberat Pelaku kejahatan apaa cobak aneh, padahal Safa kaga ngebunuh wkwkwkwk. Mbk yg umur 29 taun dengan segala pangkat tolong pelajari berbagai macam UU, UU tuh bkn cumn UU ITE doang kali mbk wkwkw"
180,@enxxx69 Di bully tante2 umur 29🤧
181,@adjisdoaibu ada mba-mba umur 29 tahun ngefens ama bocah 17 tahun aja aneh. kek pedo aja
182,"Coba kau pikirkan, coba kau renungkan
Umur 29 tapi masih ikut fanwar"
183,"@intinyadeh Umur 29 ngurusin kpop, sementara ceo di kantor umur segitu udah masuk forbes 30 under 30 indo, emang ya manusia jomplang bgt 😭🤌"
184,@veniisaa1 Lahh knp bawa2 Papua? Seakan-akan ditugasin ke Papua itu turun pangkat? Begitu KH pikiran ni emak2 umur 29 tahun. Idihh sok najis anjirr
185,"safa keren solo vs squad. Hey buat mbak mbak flower yg avanya idol korea, yg umur 29 tahun aktifis HAM, kakak calon suaminya kapolda, dosennya kader partai kuning muhasaba diri anda."
186,"@oohalien Umur 29 tapi masih berapi2 buat sidang 1 orang bocah diantara org banyak hanya karena tu bocah ngehina idol kpopnya, mana bawa2 jabatan sm partai politik pula🤣 emang perlu belajar banyak dari fans emyu ini mbaknya, rutin dikata2in 1 dunia tiap akhir pekan tapi ga segitunya🤣"
187,"Ya mereka juga punya hak mengidolakan idola mereka,jgn diganggu,mari jadi dewasa

Cuma awokwowkeolwk lucu banget njeng mbak2 umur 29 yg di kasus safa itu,""aku mau belain anak2ku😭😭😭😭😭😭"""
188,@txtdarimanasaja Gw umur 29 jadi kader Golkar aja deh
189,"@malesihkepo btw mba berflowerr itu mba2 yg umur 29 tahun itu... pokoknya dia tuh ngotot banget nyuruh safa minta maaf pake video sama materai 20rb wkwk lah safa kan gamau, malah diancem sama mbak 29thn ini, dia mo pindahin tempat tugasnya bapaknya safa + turunin pangkat bapaknya safa

lawakk"
190,w umur 29 galau mulu tiap ada email/ktalk masuk
191,"@biebtanwrld @onlysprings Cari aja safa, ada war gara2 oppa cringe banget sampe main ancam mengancam mana ada yg umur 29 tapi kelakuan kek bocil 🤣🤣🤣"
192,"Sekolah tinggi dan umur 29 tahun ga menjamin pikiranmu dewasa
Jadi..."
193,"@worksfess Kemaren yg bermasalah si umur 29
Kali ini si umur 25"
194,"Umur 29 tahun mending mbanya main hayday aja, add id saya"
195,Malu maluin umur 29 aja ah mbanya
196,"@intinyadeh Umur 29 , minimal kalau mau adu bacod ganti pp asli dlu lah , masa iya pp nya opa"" korea semua wkwokwow"
197,"@lafilleze si safa ngetik apa btw?
tapi safa justru lebih tenang dan dewasa ya waktu nanggepin ibu2 umur 29 tahun itu"
198,"@meg_1916 @michaelkevindie @oolatte Lebih gak berguna lagi mba mba umur 29 tahun yg ngaku aktivis ham, kader golkar, polisi militer, alien atau apapun itu ngurus hal sepele kek begini."
199,@chnj1473 Kaka nanti inget kalo umur 29 jangan aneh aneh ya
200,@nuggetjoon Nooooo 😭😭😭😭😭😭 saudaraku yg umur 29 gk mengalami ini 😭😭😭😭
201,Ini tweet pertama buat pengguna di bawah Umur 29 tahun sh :D
202,Emang gak bener ni orang-orang umur 29 tahun ☺️🥱
203,@iKissYuuta__a lucunya org ini tuh dia sok mau mindahin tmpt tugasnya si bapaknya safa ..... Lah si mbak 29thn lo nih apa anjir? presiden? wkwk ngakak bgt gua puter bolak balik ternyata ada org yg idupnya gajelas di umur 29 thn wkwkwkkwk
204,@hiddenify Saya umur 29 tahun mas punya advokat tar saya laporin atas peng mute an jimin dan jungkok
205,"@badutkenyal Plisss safa itu siapa, terus org yg ngaku umur 29 itu siapa, yg anaknya perwira siapa, yg dosennya kader golkar siapa"
206,Umur 29 kok kaya begitu ya tingkahnya🤣
